price,mantage,metrage,sal,otag,tabage,vshed_status,lat,long,tehdad_vahed,asansor,parking,anbari
65000001536,shahrak-e-jandarmeri,186,1401.0,3.0,۱,بازسازی نشده,35.736184957733,51.357661097848,1.0,آسانسور دارد,پارگینگ دارد,انباری دارد
10000000000,dabestan,94,1373.0,2.0,۲ از ۴,بازسازی شده,35.731571588579,51.459560560653,4.0,آسانسور ندارد,پارگینگ ندارد,انباری دارد
10000000000,vardavard,110,1404.0,2.0,۱ از ۱۵,بازسازی نشده,35.743995206448,51.137411227504,,آسانسور دارد,پارگینگ دارد,انباری دارد
19000000512,shadman,94,1404.0,2.0,۴ از ۴,بازسازی نشده,35.706134219745,51.364694817246,1.0,آسانسور دارد,پارگینگ دارد,انباری دارد
22000001024,shams-abad,105,1395.0,2.0,۳ از ۵,بازسازی نشده,35.749940223149,51.479032045594,2.0,آسانسور دارد,پارگینگ دارد,انباری دارد
8600000512,shams-abad,55,1387.0,1.0,۳ از ۵,بازسازی نشده,35.751471700152,51.480927926431,3.0,آسانسور دارد,پارگینگ ندارد,انباری دارد
17999998976,jeyhoun,118,1403.0,3.0,۶ از ۶,بازسازی نشده,35.685798595501,51.367207390949,3.0,آسانسور دارد,پارگینگ دارد,انباری دارد
12800000000,sad-dastgah,85,1397.0,2.0,۱ از ۵,بازسازی نشده,35.691097109491,51.474933397883,2.0,آسانسور دارد,پارگینگ دارد,انباری دارد
5000000000,amaniyeh,50,1400.0,1.0,۲,بازسازی نشده,35.781391653898,51.422494400607,,آسانسور دارد,پارگینگ دارد,انباری دارد
18499999744,nabi-akram,120,1404.0,3.0,۴ از ۵,بازسازی نشده,35.683011000022,51.478597366599,1.0,آسانسور دارد,پارگینگ دارد,انباری دارد
7600000000,zarkesh,53,1402.0,1.0,۲ از ۴,بازسازی نشده,35.713748156405,51.479331064766,1.0,آسانسور دارد,پارگینگ ندارد,انباری دارد
85000003584,pasdaran,280,1390.0,4.0,۱,بازسازی نشده,35.768978336295,51.462363558329,,آسانسور دارد,پارگینگ دارد,انباری دارد
8499999744,dr-hoshyar,62,1404.0,2.0,۲ از ۴,بازسازی نشده,35.68911679038,51.355213967506,1.0,آسانسور دارد,پارگینگ دارد,انباری دارد
4550000128,taslihat,36,1391.0,1.0,۳ از ۴,بازسازی شده,35.718841977343,51.474256255456,1.0,آسانسور ندارد,پارگینگ ندارد,انباری ندارد
6649999872,tehran-kerman,59,1372.0,1.0,۲,بازسازی شده,35.734820806274,51.470648604647,,آسانسور ندارد,پارگینگ ندارد,انباری دارد
23499999232,almahdi,105,1402.0,2.0,۲,بازسازی نشده,35.777327628953,51.323580586051,,آسانسور دارد,پارگینگ دارد,انباری دارد
600000000,dahom-farvardin,115,1402.0,2.0,۳,بازسازی نشده,35.684592119007,51.462816276098,,آسانسور دارد,پارگینگ دارد,انباری دارد
7699999744,tehran-gorgan,67,1380.0,1.0,۱,بازسازی نشده,35.716104846902,51.454970329046,3.0,آسانسور ندارد,پارگینگ ندارد,انباری دارد
7489999872,east-tehranpars,45,1389.0,1.0,۳,بازسازی نشده,35.745611646392,51.545592796134,,آسانسور دارد,پارگینگ دارد,انباری دارد
9500000256,vahidiyeh,81,1403.0,2.0,۱,بازسازی نشده,35.714820861816,51.470504760742,1.0,آسانسور دارد,پارگینگ ندارد,انباری دارد
9200000000,selsebil-shomali,59,1400.0,1.0,۵ از ۵,بازسازی نشده,35.693519896844,51.372108285523,2.0,آسانسور دارد,پارگینگ دارد,انباری دارد
4929999872,jeyhoun,55,1382.0,1.0,۳,بازسازی نشده,35.682618165241,51.370973440368,,آسانسور ندارد,پارگینگ ندارد,انباری دارد
16999999488,sarsabil,110,1404.0,2.0,۱,بازسازی نشده,35.681439517042,51.373940534402,,آسانسور دارد,پارگینگ دارد,انباری دارد
33500000256,gisha,88,1404.0,2.0,۵,بازسازی نشده,35.739262295323,51.379783722931,,آسانسور دارد,پارگینگ دارد,انباری دارد
7000000000,azad-shahr,133,1404.0,3.0,۱۰,بازسازی نشده,35.752736168241,51.198063239592,,آسانسور دارد,پارگینگ دارد,انباری دارد
16400000000,sattarkhan,82,1395.0,2.0,۴ از ۵,بازسازی نشده,35.717599433292,51.355011147784,2.0,آسانسور دارد,پارگینگ دارد,انباری دارد
5150000128,molavi,87,1396.0,2.0,۵ از ۵,بازسازی نشده,35.668863466359,51.4258185529,2.0,آسانسور دارد,پارگینگ دارد,انباری دارد
5800000000,sarsabil,56,1389.0,1.0,۱,بازسازی نشده,35.684130611247,51.373793580239,1.0,آسانسور ندارد,پارگینگ ندارد,انباری دارد
11349999616,taslihat,92,1396.0,2.0,۲,بازسازی نشده,35.723060672759,51.470126838474,,آسانسور دارد,پارگینگ دارد,انباری دارد
7200000000,jeyhoun,48,1397.0,1.0,۲ از ۴,بازسازی نشده,35.692167273605,51.36817764504,1.0,آسانسور دارد,پارگینگ ندارد,انباری دارد
3750000128,sarsabil,35,1382.0,1.0,همکف از ۴,بازسازی شده,35.686392299912,51.370744618244,1.0,آسانسور ندارد,پارگینگ ندارد,انباری دارد
5249999872,sarsabil,58,1382.0,1.0,۴ از ۴,بازسازی شده,35.686463231889,51.370888018312,1.0,آسانسور ندارد,پارگینگ ندارد,انباری دارد
154999996416,jamaran,260,1403.0,3.0,۲,بازسازی نشده,35.814348199563,51.454699578336,,آسانسور دارد,پارگینگ دارد,انباری دارد
22000001024,niloufar,140,,3.0,۴,بازسازی نشده,35.733388093708,51.434159959031,,آسانسور دارد,پارگینگ دارد,انباری دارد
89000001536,aghdasieh,285,1390.0,3.0,۴,بازسازی نشده,35.805659367187,51.474172335478,1.0,آسانسور دارد,پارگینگ دارد,انباری دارد
32399998976,sadeghiyeh,162,1401.0,3.0,۶ از ۶,بازسازی شده,35.723397625336,51.347134475104,2.0,آسانسور دارد,پارگینگ دارد,انباری دارد
49999998976,zafaraniyeh,130,,2.0,همکف از ۲,بازسازی شده,35.80587418376,51.419988515159,1.0,آسانسور ندارد,پارگینگ ندارد,انباری دارد
109999996928,shahrak-homa,310,1401.0,4.0,۳,بازسازی نشده,35.749557415734,51.339803389015,1.0,آسانسور دارد,پارگینگ دارد,انباری دارد
2107000064,azad-shahr,98,1404.0,2.0,۱۰ از +۳۰,بازسازی نشده,35.750785879396,51.174342268552,,آسانسور دارد,پارگینگ دارد,انباری دارد
6449999872,azad-shahr,125,1404.0,2.0,۷ از ۱۴,بازسازی نشده,35.748862381494,51.188917691362,8.0,آسانسور دارد,پارگینگ دارد,انباری دارد
15900000,chitgar-lake,8815900,1398.0,2.0,۷,بازسازی نشده,35.749774007696,51.213287849933,,آسانسور دارد,پارگینگ دارد,انباری دارد
3040000000,shahrak-kharazi,80,1404.0,2.0,۹ از ۲۱,بازسازی نشده,35.75223006719,51.156594281777,8.0,آسانسور دارد,پارگینگ دارد,انباری دارد
24099999744,kooy-e-ferdos,112,1404.0,2.0,۳,بازسازی نشده,35.721284514345,51.328336361159,,آسانسور دارد,پارگینگ دارد,انباری دارد
20000000000,abbas-abad,60,1404.0,1.0,۵ از ۵,بازسازی نشده,35.7287696,51.4372252,2.0,آسانسور دارد,پارگینگ دارد,انباری دارد
3100000000,andisheh,45,1396.0,1.0,۱,بازسازی نشده,35.744665123297,51.2827745097,,آسانسور دارد,پارگینگ دارد,انباری دارد
5000000000,dolatkhah,117,1398.0,1.0,۲,بازسازی نشده,35.617183425193,51.343365746852,,آسانسور دارد,پارگینگ دارد,انباری دارد
8499999744,kazem-abad,50,1386.0,1.0,۲,بازسازی نشده,35.743142535022,51.467566933484,,آسانسور دارد,پارگینگ ندارد,انباری دارد
15710000128,sadeghiyeh,87,1398.0,2.0,۲ از ۳,بازسازی شده,35.72351832216,51.34722907048,2.0,آسانسور دارد,پارگینگ دارد,انباری دارد
27360000000,amir-abad,114,1404.0,2.0,۲ از ۵,بازسازی نشده,35.724810548747,51.383669666115,2.0,آسانسور دارد,پارگینگ دارد,انباری دارد
6049999872,tehran-gorgan,53,1400.0,1.0,۳,بازسازی نشده,35.705039833277,51.448099614149,,آسانسور دارد,پارگینگ ندارد,انباری دارد
23800000512,shahrak-e-cheshmeh,120,1398.0,2.0,۳ از ۳,بازسازی شده,35.752464294434,51.260440826416,1.0,آسانسور دارد,پارگینگ دارد,انباری دارد
9299999744,hashemi,90,1401.0,2.0,۱ از ۶,بازسازی نشده,35.686324632138,51.356210206425,2.0,آسانسور دارد,پارگینگ ندارد,انباری دارد
4150000128,selsebil-shomali,42,1385.0,1.0,زیرهمکف,بازسازی شده,35.697727007459,51.374295691762,1.0,آسانسور ندارد,پارگینگ ندارد,انباری دارد
83999997952,gisha,185,1404.0,3.0,۴ از ۵,بازسازی نشده,35.738574981689,51.377414703369,1.0,آسانسور دارد,پارگینگ دارد,انباری دارد
49999998976,mahmoodiyeh,135,1395.0,2.0,۵,بازسازی نشده,35.793337935276,51.415449940661,,آسانسور دارد,پارگینگ دارد,انباری دارد
21500000256,poonak,91,1396.0,2.0,۱,بازسازی نشده,35.752649677503,51.337100424007,,آسانسور دارد,پارگینگ دارد,انباری دارد
1400000000,chitgar-lake,75,1403.0,2.0,۱۲ از ۱۹,بازسازی نشده,35.750404,51.213787,6.0,آسانسور دارد,پارگینگ دارد,انباری دارد
24000000000,sadeghiyeh,120,1404.0,2.0,۳ از ۸,بازسازی نشده,35.723835946865,51.342603578982,2.0,آسانسور دارد,پارگینگ دارد,انباری دارد
21799999488,niroo-havayi,109,1390.0,2.0,۳ از ۵,بازسازی نشده,35.699616773933,51.485209009126,1.0,آسانسور دارد,پارگینگ دارد,انباری دارد
89999998976,saadat-abad,150,1404.0,2.0,۷,بازسازی نشده,35.778476348423,51.369681677345,,آسانسور دارد,پارگینگ دارد,انباری دارد
15150000128,north-janat-abad,60,1396.0,1.0,۵,بازسازی نشده,35.767988769236,51.304986775042,,آسانسور دارد,پارگینگ دارد,انباری دارد
5900000256,shahr-e-ziba,65,1399.0,2.0,۲,بازسازی نشده,35.748134513553,51.292146544859,,آسانسور دارد,پارگینگ دارد,انباری دارد
2500000000,shahr-e-ziba,38,1402.0,1.0,۲,بازسازی نشده,35.747361811839,51.293100841083,,آسانسور دارد,پارگینگ دارد,انباری دارد
9500000256,south-shahran,63,1388.0,2.0,۱,بازسازی شده,35.757903083621,51.287140438549,,آسانسور دارد,پارگینگ دارد,انباری دارد
41999998976,gisha,130,1395.0,3.0,۴ از ۵,بازسازی نشده,35.738574981689,51.377414703369,1.0,آسانسور دارد,پارگینگ دارد,انباری دارد
15000000512,sazamn-barnameh,70,1385.0,2.0,۲,بازسازی شده,35.73697321003,51.300602326481,,آسانسور دارد,پارگینگ دارد,انباری دارد
5000000000,chitgar-shomali,61,1402.0,2.0,۲,بازسازی نشده,35.722087964131,51.18531693766,,آسانسور دارد,پارگینگ دارد,انباری دارد
13500000256,nezam-abad,95,1404.0,2.0,۷ از ۸,بازسازی نشده,35.705242175063,51.448554070722,2.0,آسانسور دارد,پارگینگ دارد,انباری دارد
4600000000,chitgar-shomali,119,1404.0,3.0,۱۶ از ۲۱,بازسازی نشده,35.726327437998,51.187641655813,6.0,آسانسور دارد,پارگینگ دارد,انباری دارد
5800000000,tehran-kerman,45,1394.0,1.0,۴,بازسازی نشده,35.730447892506,51.466629811956,1.0,آسانسور ندارد,پارگینگ دارد,انباری دارد
3500000000,azari,40,1385.0,1.0,همکف از ۴,بازسازی نشده,35.669415373703,51.352239318629,,آسانسور ندارد,پارگینگ ندارد,انباری دارد
10000000,taslihat,75,1385.0,2.0,۴ از ۴,بازسازی شده,35.721289819934,51.468644532025,1.0,آسانسور ندارد,پارگینگ دارد,انباری دارد
17600000000,lavizan,112,1390.0,3.0,۵,بازسازی نشده,35.773241842313,51.496384560851,,آسانسور دارد,پارگینگ دارد,انباری دارد
14000000000,doolab,210,1382.0,3.0,۲ از ۳,بازسازی شده,35.666430789884,51.462020184009,1.0,آسانسور ندارد,پارگینگ ندارد,انباری دارد
6800000000,beryanak,78,1380.0,2.0,۳ از ۴,بازسازی نشده,35.678549100236,51.374519343269,1.0,آسانسور ندارد,پارگینگ ندارد,انباری دارد
4499999744,tehransar,70,1403.0,2.0,۲,بازسازی نشده,35.692745628339,51.254201436208,,آسانسور دارد,پارگینگ دارد,انباری دارد
7600000000,zahed-gilani,57,1404.0,2.0,۲,بازسازی نشده,35.694564481558,51.460968406333,1.0,آسانسور دارد,پارگینگ ندارد,انباری دارد
43000000512,qoba,135,1403.0,3.0,۴ از ۵,بازسازی نشده,35.762463685178,51.451461221631,,آسانسور دارد,پارگینگ دارد,انباری دارد
45499998208,ekhtiyariyeh,112,1404.0,2.0,۳,بازسازی نشده,35.78802910617,51.453859680417,,آسانسور دارد,پارگینگ دارد,انباری دارد
9349999616,dehkade-olympic,110,1404.0,2.0,۱۲,بازسازی نشده,35.764669683578,51.253457089272,4.0,آسانسور دارد,پارگینگ دارد,انباری دارد
44999999488,pasdaran,130,1403.0,3.0,۳ از ۶,بازسازی نشده,35.76941134616,51.461040852596,3.0,آسانسور دارد,پارگینگ دارد,انباری دارد
5100000256,shahr-e-ziba,60,1400.0,2.0,۲,بازسازی شده,35.747215316386,51.29102820842,,آسانسور دارد,پارگینگ دارد,انباری دارد
14990000128,elm-o-sanat,108,1396.0,2.0,۵ از ۶,بازسازی نشده,35.74478411376,51.512081434087,3.0,آسانسور دارد,پارگینگ دارد,انباری دارد
4750000128,vahidiyeh,60,,1.0,۴,بازسازی نشده,35.720336986733,51.467317907573,,آسانسور ندارد,پارگینگ دارد,انباری دارد
5800000000,saheb-al-zaman,76,1378.0,2.0,۴ از ۴,بازسازی نشده,35.67358680445,51.473290446011,1.0,آسانسور ندارد,پارگینگ دارد,انباری دارد
199999995904,elahiyeh,334,1402.0,4.0,۵,بازسازی نشده,35.79471873786,51.422614182016,,آسانسور دارد,پارگینگ دارد,انباری دارد
27000000512,ozgol,115,1396.0,2.0,۴,بازسازی نشده,35.792992940774,51.496578425376,1.0,آسانسور دارد,پارگینگ دارد,انباری دارد
6499999744,sarsabil,57,1388.0,1.0,۱ از ۴,بازسازی نشده,35.687378627609,51.373445943738,1.0,آسانسور دارد,پارگینگ دارد,انباری ندارد
7800000000,soleymani,80,1396.0,2.0,۴ از ۴,بازسازی نشده,35.669763096164,51.366695256941,1.0,آسانسور دارد,پارگینگ ندارد,انباری دارد
46000001024,marzdaran,185,1398.0,3.0,۳ از ۵,بازسازی نشده,35.73490665139,51.344540964162,1.0,آسانسور دارد,پارگینگ دارد,انباری دارد
32000000000,habibollah,118,1404.0,3.0,۱ از ۵,بازسازی نشده,35.712871251104,51.357619690014,2.0,آسانسور دارد,پارگینگ دارد,انباری دارد
35000000512,farah-abad,120,1388.0,2.0,۲ از ۲,بازسازی شده,35.679992428543,51.482422032344,,آسانسور ندارد,پارگینگ ندارد,انباری دارد
57600000000,saadat-abad,144,1387.0,2.0,۵,بازسازی شده,35.784841770205,51.370243135383,,آسانسور دارد,پارگینگ دارد,انباری دارد
26749999104,habibollah,110,1404.0,2.0,۵ از ۵,بازسازی نشده,35.713292169637,51.357750691652,2.0,آسانسور دارد,پارگینگ دارد,انباری دارد
11649999872,zarkesh,75,1404.0,2.0,۳ از ۶,بازسازی نشده,35.715416796934,51.477576908566,4.0,آسانسور دارد,پارگینگ دارد,انباری دارد
4950000128,east-shareq,64,1371.0,1.0,۳ از ۳,بازسازی شده,35.713925958198,51.467564667814,1.0,آسانسور ندارد,پارگینگ ندارد,انباری دارد
12999999488,shams-abad,65,1403.0,1.0,۳,بازسازی نشده,35.741650654001,51.469679977835,,آسانسور دارد,پارگینگ دارد,انباری دارد
4750000128,jeyhoun,45,1385.0,1.0,۱ از ۴,بازسازی شده,35.685414841731,51.364485309743,1.0,آسانسور ندارد,پارگینگ ندارد,انباری دارد
32000000000,kooy-e-ferdos,140,1401.0,3.0,۳,بازسازی نشده,35.720282166258,51.320216975697,,آسانسور دارد,پارگینگ دارد,انباری دارد
18900000768,central-janat-abad,105,1404.0,2.0,۲ از ۶,بازسازی نشده,35.760052406366,51.306401935597,5.0,آسانسور دارد,پارگینگ دارد,انباری دارد
8999999488,selsebil-shomali,83,1398.0,2.0,۱,بازسازی نشده,35.690593080917,51.376146000329,,آسانسور دارد,پارگینگ ندارد,انباری دارد
8499999744,oghaf,72,1385.0,1.0,۴ از ۵,بازسازی نشده,35.7470773,51.5156827,4.0,آسانسور دارد,پارگینگ ندارد,انباری دارد
29899999232,dezashib,141,1385.0,3.0,۴,بازسازی شده,35.805634138635,51.452653181513,,آسانسور ندارد,پارگینگ دارد,انباری دارد
4000000000,jeyhoun,45,,1.0,۱,بازسازی شده,35.692972277133,51.366753508293,,آسانسور ندارد,پارگینگ ندارد,انباری دارد
37600002048,north-janat-abad,170,1401.0,3.0,۲,بازسازی نشده,35.774920459033,51.303611006389,,آسانسور دارد,پارگینگ دارد,انباری دارد
30000001024,heravi,132,1391.0,3.0,۵ از ۵,بازسازی شده,35.763708563104,51.478233209275,2.0,آسانسور دارد,پارگینگ دارد,انباری دارد
4540000256,hafezie,44,1383.0,1.0,۴ از ۴,بازسازی شده,35.696478817945,51.492049249765,1.0,آسانسور ندارد,پارگینگ ندارد,انباری دارد
13500000256,estakhr,130,1393.0,2.0,۷,بازسازی نشده,35.755893485332,51.571593597417,,آسانسور دارد,پارگینگ دارد,انباری دارد
29899999232,gholhak,95,1404.0,2.0,۴,بازسازی نشده,35.775151297964,51.43658086072,2.0,آسانسور دارد,پارگینگ دارد,انباری دارد
11000000512,bahar,85,1383.0,2.0,۲ از ۴,بازسازی شده,35.710987226002,51.431947326321,2.0,آسانسور ندارد,پارگینگ دارد,انباری دارد
20349999104,elm-o-sanat,130,1404.0,3.0,۱,بازسازی نشده,35.744070524389,51.512247141592,2.0,آسانسور دارد,پارگینگ دارد,انباری دارد
11000000512,nezam-abad,82,1399.0,2.0,۵,بازسازی نشده,35.707005333069,51.457004956044,,آسانسور دارد,پارگینگ دارد,انباری ندارد
21899999232,central-janat-abad,95,1404.0,2.0,۴ از ۶,بازسازی نشده,35.759335668502,51.311041757395,,آسانسور دارد,پارگینگ دارد,انباری دارد
44500000768,pasdaran,130,1404.0,3.0,۱,بازسازی نشده,35.764221890529,51.464767081816,2.0,آسانسور دارد,پارگینگ دارد,انباری دارد
5400000000,sarsabil,57,1388.0,2.0,۲ از ۳,بازسازی شده,35.682222451056,51.376659016874,1.0,آسانسور ندارد,پارگینگ دارد,انباری دارد
24999999488,north-sohrevardi,124,1386.0,3.0,۵ از ۵,بازسازی نشده,35.7226286,51.4349279,1.0,آسانسور دارد,پارگینگ دارد,انباری دارد
41999998976,heravi,148,1404.0,2.0,۵ از ۵,بازسازی نشده,35.765433606308,51.477546595249,2.0,آسانسور دارد,پارگینگ دارد,انباری دارد
12000000000,kooy-e-ferdos,70,1385.0,2.0,۳,بازسازی شده,35.722626479448,51.320234432219,,آسانسور دارد,پارگینگ دارد,انباری دارد
5350000128,fallah,72,1382.0,2.0,۱,بازسازی نشده,35.661300286255,51.355911085105,1.0,آسانسور ندارد,پارگینگ دارد,انباری ندارد
3700000000,dolatkhah,65,1404.0,2.0,۹,بازسازی نشده,35.619884102673,51.344503901839,,آسانسور دارد,پارگینگ دارد,انباری ندارد
1000,poonak,71,1404.0,2.0,۴ از ۷,بازسازی نشده,35.75834154445,51.334756621357,,آسانسور دارد,پارگینگ دارد,انباری دارد
3900000000,abshar-tehran,63,1404.0,2.0,۲ از ۳,بازسازی نشده,35.759120901743,51.210137804337,2.0,آسانسور دارد,پارگینگ دارد,انباری دارد
2630000128,eskandari,35,1404.0,1.0,۳,بازسازی نشده,35.684563245011,51.381390920491,,آسانسور ندارد,پارگینگ ندارد,انباری دارد
22539999232,haft-hoz,98,1393.0,2.0,۳ از ۴,بازسازی نشده,35.727164082368,51.490556136075,1.0,آسانسور دارد,پارگینگ دارد,انباری دارد
24000000000,kashanak,86,1404.0,2.0,۵,بازسازی نشده,35.814637893382,51.480751058829,,آسانسور دارد,پارگینگ دارد,انباری دارد
7200000000,tehran-kerman,57,1390.0,1.0,۴ از ۴,بازسازی نشده,35.730992192437,51.469834568131,1.0,آسانسور دارد,پارگینگ دارد,انباری دارد
9100000256,jeyhoun,60,1383.0,2.0,۱ از ۴,بازسازی نشده,35.698250744238,51.366407347783,1.0,آسانسور ندارد,پارگینگ دارد,انباری دارد
22000001024,south-janat-abad,100,1399.0,2.0,۴,بازسازی نشده,35.746648630251,51.303958110272,,آسانسور دارد,پارگینگ دارد,انباری دارد
43499999232,mirdamad,190,1388.0,4.0,۳,بازسازی نشده,35.76256376105,51.436393606379,1.0,آسانسور دارد,پارگینگ دارد,انباری دارد
2600000000,shahr-e-ziba,45,1401.0,1.0,۵ از ۷,بازسازی نشده,35.748922538723,51.289179448843,3.0,آسانسور دارد,پارگینگ دارد,انباری دارد
21500000256,kuhak,130,1398.0,2.0,۵ از ۱۷,بازسازی نشده,35.72782254219,51.239831845893,,آسانسور دارد,پارگینگ دارد,انباری دارد
8000000000,tehran-no,72,1374.0,2.0,۴,بازسازی شده,35.713632128366,51.497197481784,1.0,آسانسور ندارد,پارگینگ ندارد,انباری دارد
4400000000,jey,62,1385.0,1.0,۴ از ۴,بازسازی شده,35.672462837251,51.358214676584,1.0,آسانسور ندارد,پارگینگ دارد,انباری دارد
11130000384,azad-shahr,125,1404.0,3.0,۳۰ از ۲۸,بازسازی نشده,35.754229335717,51.181038819602,,آسانسور دارد,پارگینگ دارد,انباری دارد
23000000512,gisha,68,1401.0,2.0,۳,بازسازی نشده,35.737639851267,51.377424,,آسانسور دارد,پارگینگ دارد,انباری دارد
4899999744,sarsabil,51,1380.0,2.0,۳,بازسازی نشده,35.685655071498,51.373623186787,1.0,آسانسور ندارد,پارگینگ ندارد,انباری دارد
22000001024,gisha,95,1376.0,2.0,۲ از ۴,بازسازی شده,35.734091783549,51.375781410589,4.0,آسانسور دارد,پارگینگ دارد,انباری دارد
8200000000,tehransar-markazi,46,1380.0,1.0,۲ از ۴,بازسازی نشده,35.697876205268,51.254680662392,6.0,آسانسور ندارد,پارگینگ دارد,انباری دارد
25999998976,seyed-khandan,93,1404.0,2.0,۳,بازسازی نشده,35.74878625452,51.453448858959,2.0,آسانسور دارد,پارگینگ دارد,انباری دارد
64000000000,amir-abad,200,1403.0,3.0,۶,بازسازی نشده,35.735066098428,51.3918942049,1.0,آسانسور دارد,پارگینگ دارد,انباری دارد
15500000256,north-shahran,88,1388.0,2.0,۱,بازسازی نشده,35.769463451944,51.280337504107,,آسانسور دارد,پارگینگ دارد,انباری دارد
1720000000,sharif,66,1404.0,1.0,۱۲ از ۱۴,بازسازی نشده,35.758854332854,51.157112845735,8.0,آسانسور دارد,پارگینگ دارد,انباری دارد
6000000000,narmak,100,1404.0,2.0,۲۹,بازسازی نشده,35.734635356991,51.504222669783,,آسانسور دارد,پارگینگ دارد,انباری دارد
1000,gisha,65,1404.0,1.0,۲ از ۵,بازسازی نشده,35.732236624353,51.376694190789,2.0,آسانسور دارد,پارگینگ دارد,انباری دارد
24999999488,kooy-e-ferdos,126,1389.0,3.0,۱ از ۵,بازسازی نشده,35.722777936383,51.321478435631,2.0,آسانسور دارد,پارگینگ دارد,انباری دارد
3500000000,shahr-e-ziba,59,1402.0,2.0,۲,بازسازی نشده,35.749285372207,51.289884876002,,آسانسور دارد,پارگینگ دارد,انباری دارد
4449999872,bazaar,54,1404.0,1.0,۴ از ۴,بازسازی نشده,35.669734139968,51.425471482949,2.0,آسانسور دارد,پارگینگ دارد,انباری دارد
17600000000,bagh-feyz,60,1402.0,1.0,۴ از ۷,بازسازی شده,35.750166302635,51.322373199104,,آسانسور دارد,پارگینگ دارد,انباری دارد
100000,seyed-khandan,160,1404.0,3.0,۲ از ۴,بازسازی نشده,35.744385186498,51.4554349715,1.0,آسانسور دارد,پارگینگ دارد,انباری دارد
8499999744,majidiyeh,53,1394.0,1.0,۳,بازسازی نشده,35.732999876387,51.466679779808,1.0,آسانسور ندارد,پارگینگ دارد,انباری دارد
21500000256,poonak,90,1392.0,2.0,۲,بازسازی نشده,35.7548208604,51.338385830034,,آسانسور دارد,پارگینگ دارد,انباری دارد
21300000768,tarasht,100,1404.0,2.0,۵ از ۵,بازسازی نشده,35.70913449959,51.340956672883,3.0,آسانسور دارد,پارگینگ دارد,انباری دارد
74999996416,qoba,210,1403.0,3.0,۱,بازسازی نشده,35.766337006871,51.447327859667,,آسانسور دارد,پارگینگ دارد,انباری دارد
24399998976,niloufar,71,1394.0,2.0,۲ از ۵,بازسازی نشده,35.735509482259,51.435648550984,3.0,آسانسور دارد,پارگینگ دارد,انباری دارد
30000001024,yousef-abad,12333,1397.0,2.0,۵ از ۵,بازسازی نشده,35.737018559116,51.405719975797,2.0,آسانسور دارد,پارگینگ دارد,انباری دارد
35000000512,yousef-abad,106,1404.0,2.0,۵,بازسازی نشده,35.736133743024,51.40579365291,,آسانسور دارد,پارگینگ دارد,انباری دارد
10560000000,bagh-feyz,53,1385.0,1.0,۲ از ۵,بازسازی شده,35.740464659416,51.320135465316,3.0,آسانسور دارد,پارگینگ دارد,انباری دارد
4300000256,jeyhoun,44,1380.0,1.0,همکف از ۴,بازسازی شده,35.686403768857,51.370591513024,2.0,آسانسور ندارد,پارگینگ ندارد,انباری دارد
33300000768,amir-abad,113,1402.0,3.0,۳ از ۵,بازسازی نشده,35.733978865143,51.389863887397,3.0,آسانسور دارد,پارگینگ دارد,انباری دارد
17200001024,west-tehranpars,94,1390.0,2.0,۱ از ۵,بازسازی نشده,35.731081700222,51.531782218821,2.0,آسانسور دارد,پارگینگ دارد,انباری دارد
10000,poonak,145,1404.0,2.0,۶ از ۱۲,بازسازی نشده,35.760926285795,51.33061270783,6.0,آسانسور دارد,پارگینگ دارد,انباری دارد
6200000000,jeyhoun,52,1385.0,1.0,۱ از ۴,بازسازی شده,35.689722750492,51.368276733289,2.0,آسانسور ندارد,پارگینگ ندارد,انباری دارد
3500000000,javadiyeh,60,1385.0,1.0,همکف از ۴,بازسازی شده,35.654994610535,51.387923146147,1.0,آسانسور ندارد,پارگینگ ندارد,انباری ندارد
11000000512,bagh-feyz,55,1388.0,1.0,۴,بازسازی نشده,35.744540940051,51.330371408706,,آسانسور دارد,پارگینگ دارد,انباری دارد
65000001536,darrous,165,1399.0,3.0,۲,بازسازی نشده,35.771877372625,51.457202271412,,آسانسور دارد,پارگینگ دارد,انباری دارد
13799999488,almahdi,77,1390.0,2.0,۳,بازسازی شده,35.77788085854,51.333171890873,,آسانسور دارد,پارگینگ دارد,انباری دارد
24000000000,sazamn-barnameh,100,1380.0,2.0,۱ از ۴,بازسازی شده,35.737075907411,51.302868196785,,آسانسور ندارد,پارگینگ دارد,انباری دارد
25999998976,south-janat-abad,108,1403.0,2.0,۲,بازسازی نشده,35.75040008999,51.308185030303,,آسانسور دارد,پارگینگ دارد,انباری دارد
54499999744,west-tehranpars,182,1404.0,3.0,۴ از ۵,بازسازی نشده,35.740366025453,51.529689845502,1.0,آسانسور دارد,پارگینگ دارد,انباری دارد
21500000256,sharara,93,1401.0,2.0,۲,بازسازی نشده,35.721084877668,51.372560540408,,آسانسور دارد,پارگینگ دارد,انباری دارد
67999997952,kamraniyeh,113,1404.0,2.0,۵,بازسازی نشده,35.807427129364,51.461431289052,,آسانسور دارد,پارگینگ دارد,انباری دارد
12499999744,shahin,63,1402.0,1.0,۴,بازسازی نشده,35.760294288848,51.311080477835,,آسانسور دارد,پارگینگ دارد,انباری دارد
3800000000,jeyhoun,42,1384.0,1.0,۱,بازسازی نشده,35.680718788326,51.364719035597,,آسانسور ندارد,پارگینگ ندارد,انباری دارد
